nta,Monday|0,Monday|1,Monday|2,Monday|3,Monday|4,Monday|5,Monday|6,Monday|7,Monday|8,Monday|9,Monday|10,Monday|11,Monday|12,Monday|13,Monday|14,Monday|15,Monday|16,Monday|17,Monday|18,Monday|19,Monday|20,Monday|21,Monday|22,Monday|23,Tuesday|0,Tuesday|1,Tuesday|2,Tuesday|3,Tuesday|4,Tuesday|5,Tuesday|6,Tuesday|7,Tuesday|8,Tuesday|9,Tuesday|10,Tuesday|11,Tuesday|12,Tuesday|13,Tuesday|14,Tuesday|15,Tuesday|16,Tuesday|17,Tuesday|18,Tuesday|19,Tuesday|20,Tuesday|21,Tuesday|22,Tuesday|23,Wednesday|0,Wednesday|1,Wednesday|2,Wednesday|3,Wednesday|4,Wednesday|5,Wednesday|6,Wednesday|7,Wednesday|8,Wednesday|9,Wednesday|10,Wednesday|11,Wednesday|12,Wednesday|13,Wednesday|14,Wednesday|15,Wednesday|16,Wednesday|17,Wednesday|18,Wednesday|19,Wednesday|20,Wednesday|21,Wednesday|22,Wednesday|23,Thursday|0,Thursday|1,Thursday|2,Thursday|3,Thursday|4,Thursday|5,Thursday|6,Thursday|7,Thursday|8,Thursday|9,Thursday|10,Thursday|11,Thursday|12,Thursday|13,Thursday|14,Thursday|15,Thursday|16,Thursday|17,Thursday|18,Thursday|19,Thursday|20,Thursday|21,Thursday|22,Thursday|23,Friday|0,Friday|1,Friday|2,Friday|3,Friday|4,Friday|5,Friday|6,Friday|7,Friday|8,Friday|9,Friday|10,Friday|11,Friday|12,Friday|13,Friday|14,Friday|15,Friday|16,Friday|17,Friday|18,Friday|19,Friday|20,Friday|21,Friday|22,Friday|23,Saturday|0,Saturday|1,Saturday|2,Saturday|3,Saturday|4,Saturday|5,Saturday|6,Saturday|7,Saturday|8,Saturday|9,Saturday|10,Saturday|11,Saturday|12,Saturday|13,Saturday|14,Saturday|15,Saturday|16,Saturday|17,Saturday|18,Saturday|19,Saturday|20,Saturday|21,Saturday|22,Saturday|23,Sunday|0,Sunday|1,Sunday|2,Sunday|3,Sunday|4,Sunday|5,Sunday|6,Sunday|7,Sunday|8,Sunday|9,Sunday|10,Sunday|11,Sunday|12,Sunday|13,Sunday|14,Sunday|15,Sunday|16,Sunday|17,Sunday|18,Sunday|19,Sunday|20,Sunday|21,Sunday|22,Sunday|23
STUYVESANT HEIGHTS,0.004783604,0.003261068,0.002211806,0.001759174,0.002064285,0.002797862,0.004703046,0.006721011,0.007298004,0.006371593,0.005429574,0.005158196,0.004832945,0.004800722,0.005008158,0.005166252,0.005157693,0.005740224,0.006178759,0.006093166,0.005911912,0.005727637,0.005560984,0.004978452,0.003631128,0.002261148,0.001524047,0.001207859,0.001684658,0.002532022,0.004796695,0.007188245,0.007854354,0.006766325,0.005413463,0.004909475,0.00460235,0.00472671,0.004911489,0.005235229,0.005189412,0.005928527,0.006549827,0.006586581,0.006252268,0.006024693,0.005834879,0.005338444,0.004034419,0.002525477,0.001701273,0.001301003,0.001696742,0.002607041,0.005014703,0.007359933,0.007888591,0.007091072,0.005798125,0.005260404,0.005116911,0.00490293,0.005157693,0.005153161,0.005119428,0.006101222,0.006651027,0.007004976,0.006742661,0.006345916,0.006268379,0.005731161,0.004240848,0.002647824,0.001804991,0.001358401,0.001829662,0.002641278,0.005072604,0.007733518,0.008174067,0.007004473,0.006031238,0.00539433,0.005175818,0.005104827,0.005313773,0.005524733,0.00568333,0.006523646,0.007338787,0.0076298,0.007333752,0.007091072,0.007244635,0.00678445,0.00528306,0.003444336,0.002350265,0.001745076,0.002125207,0.002877916,0.005117414,0.007564347,0.0084389,0.007675114,0.00652717,0.006073531,0.005746769,0.005702463,0.005885227,0.006280966,0.006688285,0.007554781,0.008640797,0.009564187,0.010072706,0.01017441,0.010333511,0.010681922,0.009654928,0.007785691,0.006100215,0.004709155,0.003555701,0.00293575,0.003596208,0.004555526,0.005874464,0.007137089,0.007792606,0.008401195,0.008428858,0.008295483,0.008222867,0.008363653,0.008221385,0.008924325,0.009771015,0.010893841,0.011049941,0.011423393,0.011725711,0.012206852,0.011065748,0.009181691,0.006873301,0.005092981,0.003966696,0.002857701,0.002912039,0.00371674,0.004748674,0.006434149,0.008006996,0.008735623,0.008086033,0.008190758,0.008213975,0.007959079,0.007498192,0.007533264,0.007792112,0.007848921,0.007585627,0.007560434,0.007480902,0.006562091
STUYVESANT TOWN-COOPER VILLAGE,0.001982286,0.001118824,0.000822723,0.00073131,0.001607689,0.00349558,0.007667821,0.01193843,0.012711472,0.0121302,0.008494519,0.006314501,0.00554444,0.004934352,0.00470085,0.004268622,0.004001337,0.004634277,0.005578223,0.005332797,0.004028164,0.003348524,0.003236244,0.002498972,0.001453677,0.000760125,0.000460049,0.000465018,0.001193346,0.003287912,0.008250086,0.013394094,0.013720997,0.013208286,0.008726034,0.006638423,0.005774961,0.005060543,0.004652162,0.004356061,0.003866203,0.004855856,0.006163469,0.005781916,0.004702837,0.003733057,0.003683376,0.002998767,0.001823306,0.000888303,0.000623004,0.000589221,0.001247996,0.003017646,0.008367334,0.013667342,0.014051875,0.013804462,0.009255637,0.006669225,0.005773967,0.005074454,0.004579628,0.004329234,0.003847324,0.005016824,0.006475468,0.006324437,0.005087371,0.004365004,0.003989413,0.003352498,0.002014082,0.001021449,0.000631947,0.000589221,0.001228123,0.003333619,0.008398137,0.013564004,0.013720997,0.013500412,0.00926458,0.006762626,0.005939903,0.005501714,0.004873741,0.004682965,0.004327246,0.005571267,0.007155109,0.007331975,0.005992565,0.005161893,0.005187727,0.004481258,0.002724526,0.001505345,0.000961831,0.000852532,0.001506339,0.003271021,0.007643974,0.012990681,0.013588845,0.013536183,0.0100565,0.007555541,0.006427774,0.005781916,0.005567293,0.00534174,0.005182759,0.006957377,0.00928942,0.010318818,0.009098644,0.007945043,0.008058316,0.008239156,0.006680849,0.004076946,0.002765733,0.002312414,0.002390404,0.002168132,0.003487144,0.005154188,0.00703668,0.009585015,0.010527723,0.010663232,0.010763644,0.009605487,0.008279651,0.007620633,0.007234581,0.008580889,0.010227461,0.010782167,0.009401738,0.008473652,0.009127797,0.009133646,0.007041554,0.004610205,0.003051373,0.00238358,0.00234361,0.001735285,0.002836899,0.003483244,0.00522048,0.007439305,0.009590864,0.01026938,0.010026635,0.008744669,0.007630382,0.006907021,0.006722769,0.006990861,0.00748025,0.006517069,0.005325767,0.004656999,0.004306043,0.003437425
SUNSET PARK EAST,0.003698645,0.002749474,0.002189479,0.001856749,0.002464278,0.002895043,0.00455572,0.007637924,0.009910585,0.008040467,0.007323019,0.007470074,0.007943916,0.007773095,0.007294796,0.007318563,0.007220527,0.007670603,0.006807585,0.005995072,0.005227121,0.004878052,0.004322512,0.003707557,0.002740562,0.001925078,0.001632454,0.001268531,0.001837439,0.002485073,0.004359647,0.007673573,0.009929895,0.00812662,0.007165567,0.007361639,0.00771665,0.007654263,0.00758742,0.007686942,0.00777458,0.008041952,0.007266574,0.006345626,0.005255343,0.004888449,0.00438787,0.003928881,0.002909897,0.001852293,0.001492826,0.001270016,0.00189834,0.002443482,0.004270523,0.007885985,0.009888304,0.008355372,0.007883015,0.007935004,0.008166726,0.007985507,0.007909752,0.007495325,0.007452249,0.007973624,0.00713883,0.006353053,0.00544993,0.005086008,0.004582457,0.003939279,0.002935149,0.002098869,0.001663647,0.001292297,0.001795848,0.002667777,0.004436888,0.008041952,0.010133395,0.008768313,0.007526519,0.007973624,0.008099883,0.007985507,0.00792015,0.007719621,0.007578508,0.008301897,0.00736461,0.006526845,0.005628178,0.005378631,0.004849829,0.004150206,0.003152018,0.002367727,0.001852293,0.001522534,0.002089957,0.00250884,0.004586913,0.008102854,0.010574558,0.009090644,0.007927577,0.008261791,0.008131076,0.008101368,0.00816227,0.008028584,0.008178609,0.008765342,0.008370226,0.008252879,0.007287369,0.00719676,0.006792731,0.006547641,0.005240713,0.004309452,0.003179988,0.002636388,0.002764637,0.002780668,0.003366532,0.004829734,0.006148657,0.007541905,0.007208167,0.008014094,0.008059273,0.008113196,0.007852326,0.007642464,0.007536076,0.008035955,0.008852084,0.009279094,0.009204768,0.008522717,0.007780914,0.007123639,0.006228812,0.005278605,0.004185575,0.003408795,0.003013847,0.00272383,0.002888513,0.004023807,0.004688369,0.006403697,0.007566681,0.007492355,0.007598743,0.007607487,0.007273749,0.007109066,0.006757839,0.006763668,0.006814676,0.006756381,0.006463449,0.006193835,0.005734763,0.004700028
SUNSET PARK WEST,0.003634234,0.002567496,0.001935694,0.001744322,0.002247017,0.002471352,0.003610427,0.005969154,0.007039554,0.00631344,0.005577253,0.005330942,0.005261352,0.005662409,0.006461776,0.006703509,0.007201625,0.008085232,0.008385567,0.007175987,0.006421487,0.00501962,0.004623141,0.004224831,0.003204792,0.001699455,0.001161966,0.000878113,0.001294736,0.00197232,0.003441031,0.005976479,0.007227263,0.006309777,0.005836384,0.005420676,0.005410604,0.005741156,0.006459945,0.006765773,0.007527598,0.008932213,0.009176692,0.00818046,0.007026735,0.005802504,0.005068149,0.004549889,0.003526187,0.001932032,0.001351506,0.001133581,0.001572179,0.002098681,0.003456597,0.006346403,0.00725107,0.00646086,0.005799758,0.005449977,0.005594651,0.005937106,0.00674746,0.007248323,0.007853571,0.008990815,0.009269174,0.008550385,0.00704047,0.006012189,0.00562853,0.005134076,0.003759679,0.00216003,0.001454975,0.001108858,0.001511746,0.002119741,0.003600355,0.006212718,0.007275793,0.006676039,0.005862938,0.005710023,0.005791517,0.005975563,0.006582642,0.007270299,0.007779403,0.008950526,0.009323197,0.008637372,0.00757979,0.006857339,0.006365632,0.005678891,0.004525166,0.002624267,0.00183955,0.001557529,0.001952176,0.002264414,0.003702908,0.006296042,0.007794054,0.007072518,0.006417825,0.006369295,0.006357391,0.006861917,0.007650296,0.008261038,0.008719781,0.009902807,0.010402754,0.010246177,0.008969754,0.008111786,0.008390145,0.008554963,0.008066539,0.00582239,0.004811714,0.004678754,0.004672466,0.003236857,0.003764205,0.004732657,0.005808914,0.006565349,0.007000164,0.007407129,0.007817688,0.008475301,0.009089792,0.010042073,0.010639494,0.01069699,0.011460612,0.010703279,0.009850718,0.009042178,0.008664859,0.00928474,0.008385463,0.006859118,0.005310314,0.005074939,0.005478311,0.003510862,0.003771392,0.004181951,0.00475332,0.005587913,0.006738736,0.006562653,0.00673065,0.007336157,0.007568837,0.008189617,0.008063844,0.00812673,0.007907526,0.007320885,0.006108074,0.005649901,0.005277074,0.00496354
TODT HILL-EMERSON HILL-HEARTLAND VILLAGE-LIGHTHOUSE HILL,0.002296348,0.001435218,0.001004652,0.001167745,0.001415646,0.001872307,0.004279558,0.00607358,0.007547939,0.006354099,0.005310305,0.005910487,0.006921663,0.007567511,0.008448212,0.009159297,0.008428641,0.008422117,0.007554463,0.006412813,0.006360623,0.00665419,0.004971072,0.002648629,0.001663548,0.001037271,0.000639324,0.00078937,0.001024223,0.001480884,0.003803326,0.006908615,0.006928186,0.006406289,0.005871344,0.006465003,0.007313086,0.007358752,0.008911396,0.009276724,0.009942143,0.009048394,0.008219882,0.006699856,0.006269291,0.006484574,0.005205925,0.003131384,0.001696166,0.000815465,0.000769798,0.000874178,0.00114165,0.00175488,0.004703599,0.006895568,0.008793969,0.006784665,0.006419337,0.006204054,0.007893696,0.007769746,0.008396023,0.010274853,0.009315867,0.008957062,0.008493878,0.006797712,0.00653024,0.006856426,0.005603872,0.003242287,0.002231111,0.001252553,0.000652372,0.000939415,0.001363457,0.001676595,0.004018609,0.006328005,0.006856426,0.006602001,0.006562858,0.006993424,0.007247849,0.008206835,0.008728732,0.009903001,0.010398803,0.009472436,0.008683066,0.007345704,0.007176088,0.007456607,0.005832202,0.004129512,0.002518154,0.001337362,0.000945939,0.001030747,0.001533073,0.00152655,0.004103417,0.006771617,0.006465003,0.006778141,0.006889044,0.006843378,0.008311214,0.009583339,0.009870382,0.011038128,0.01097289,0.01051623,0.010705418,0.010881558,0.01056842,0.011416503,0.009557244,0.007841507,0.0051077,0.002637058,0.001990595,0.001638561,0.001369734,0.001740971,0.002489844,0.003821174,0.006170204,0.00540853,0.006099798,0.006586245,0.008212005,0.008301613,0.009536934,0.010439423,0.011034681,0.011245902,0.011917968,0.012519627,0.011924368,0.012327608,0.010983476,0.00877526,0.005702959,0.004269218,0.002560251,0.002016198,0.00163216,0.00133133,0.001920188,0.002912285,0.003398733,0.003942786,0.005114101,0.005843773,0.006317419,0.007335119,0.007341519,0.008199203,0.008173601,0.008864868,0.009869767,0.007680752,0.005722161,0.004877278,0.004704461,0.003846777
TURTLE BAY-EAST MIDTOWN,0.001773824,0.001099689,0.000713161,0.000538097,0.0007721,0.001350977,0.003162075,0.005788921,0.00753447,0.006943009,0.005893418,0.006078598,0.006320726,0.006317301,0.006472135,0.006408656,0.006811273,0.009525014,0.011634471,0.01037246,0.009810788,0.008990501,0.00673744,0.004334722,0.002660536,0.001507882,0.000838845,0.000553628,0.000709657,0.001315613,0.00336414,0.006649987,0.00851206,0.007418105,0.006392169,0.006576154,0.006969532,0.006966904,0.007354945,0.007147305,0.007369202,0.010333752,0.01256037,0.011621966,0.011371555,0.010803989,0.008480759,0.00556567,0.003353308,0.0018921,0.001082645,0.000695958,0.000836455,0.001431261,0.003418778,0.00681868,0.008882898,0.007902281,0.006660262,0.006992072,0.00740353,0.00738306,0.007506593,0.007234996,0.00743069,0.010737563,0.012820418,0.0122331,0.011762066,0.011160729,0.008899385,0.005976411,0.003677552,0.002120926,0.001227762,0.000789941,0.00088066,0.001482315,0.003513558,0.006955514,0.00889142,0.007887466,0.006743573,0.007021542,0.007432123,0.007411574,0.007790456,0.007466451,0.007572063,0.010588304,0.012577016,0.012307172,0.012023627,0.011441008,0.009761805,0.007018037,0.004422811,0.002619757,0.001525404,0.001007219,0.001088857,0.001575821,0.003308785,0.006282654,0.008130868,0.007475053,0.006649669,0.00711441,0.007380114,0.00722966,0.007633392,0.007489071,0.007797545,0.010678067,0.01214947,0.012182444,0.010092739,0.008730771,0.008060301,0.007066224,0.005439245,0.003634577,0.002443109,0.001724258,0.001445282,0.001046667,0.00155023,0.002255015,0.003410146,0.004928415,0.006161925,0.006979317,0.007198903,0.006970408,0.006279924,0.006148172,0.006121994,0.007358942,0.008321604,0.009064602,0.007431617,0.006755433,0.006617195,0.006145124,0.004885123,0.003640829,0.002415133,0.001703784,0.001350102,0.000945939,0.001197017,0.001758719,0.002726226,0.004121652,0.005727911,0.006664082,0.00688187,0.006424803,0.006107381,0.005685791,0.005719628,0.006045568,0.006514748,0.005878417,0.005348676,0.004878715,0.003943795,0.002785225
UNIVERSITY HEIGHTS-MORRIS HEIGHTS,0.005225265,0.003594753,0.002584027,0.001946125,0.002341834,0.003067459,0.004899162,0.008666502,0.010837656,0.008927765,0.006972105,0.005844096,0.005562809,0.006018589,0.006378065,0.006559233,0.005928959,0.006369483,0.005970914,0.005888911,0.00570679,0.005500831,0.005062213,0.004438614,0.003253395,0.002186411,0.001407389,0.001138497,0.001536113,0.002812871,0.004571153,0.00902407,0.010953985,0.008945882,0.007027409,0.00586412,0.005582833,0.006260782,0.00645816,0.00661549,0.006129197,0.006643142,0.006276039,0.006163524,0.00574207,0.005626695,0.00500691,0.004423358,0.003097018,0.002147317,0.001523718,0.001202383,0.001579022,0.002602144,0.00469511,0.008828599,0.01138116,0.009555178,0.007355418,0.006198804,0.005906075,0.006410484,0.006836706,0.006748029,0.005990938,0.006625025,0.006043381,0.00616257,0.005946122,0.005724907,0.005076516,0.004511082,0.003434563,0.002279855,0.00160572,0.001254826,0.001489391,0.002934921,0.004872464,0.009229076,0.011631935,0.009358754,0.007410722,0.006384739,0.006156849,0.006423834,0.006605001,0.006796658,0.006351366,0.006999757,0.006996896,0.007064596,0.006621211,0.006620258,0.006010008,0.005498924,0.004346123,0.003031226,0.002085338,0.001661024,0.002075803,0.003152322,0.005103215,0.009152795,0.011876035,0.009978539,0.007808338,0.006492487,0.006321807,0.006821449,0.007067456,0.007054107,0.006587838,0.007161854,0.007590936,0.008014297,0.008122998,0.008336585,0.008312748,0.008146836,0.007164247,0.005520531,0.004004045,0.003053552,0.00315646,0.003130265,0.003895524,0.004994766,0.006571125,0.007317673,0.006863008,0.00674139,0.00678536,0.006971529,0.007248444,0.007559974,0.00733919,0.007509456,0.007758305,0.008410366,0.009197142,0.009569481,0.009851074,0.009964272,0.009003489,0.007614235,0.005629987,0.004553198,0.003890847,0.003096586,0.003297724,0.003983464,0.00448584,0.005386751,0.006616965,0.006507509,0.006251175,0.006407408,0.006849911,0.006805006,0.006442958,0.006579544,0.006753552,0.00700053,0.007325157,0.007850922,0.007903312,0.006762907
UPPER EAST SIDE-CARNEGIE HILL,0.001137094,0.000580827,0.000323527,0.000238389,0.000433799,0.001107705,0.003052472,0.007429261,0.009143826,0.007842676,0.007216987,0.007489923,0.007984465,0.007764495,0.008873674,0.009789653,0.009058523,0.010049654,0.010598553,0.008539913,0.006919001,0.006021033,0.004215517,0.002266657,0.001165501,0.000494133,0.000285542,0.000203433,0.000395895,0.001186131,0.003499041,0.00869128,0.010576532,0.009267523,0.008323628,0.008571431,0.009162982,0.008858202,0.01017597,0.011034317,0.010066927,0.011423909,0.012081196,0.009947405,0.008374056,0.0073519,0.0052836,0.002977402,0.001430987,0.00064026,0.00033769,0.000234295,0.000390165,0.00117246,0.003465395,0.008757181,0.010834322,0.00956952,0.008638314,0.008976086,0.009614955,0.009288562,0.010119074,0.010874354,0.009886334,0.011658286,0.0122175,0.01021461,0.008255108,0.007569249,0.005703399,0.003274488,0.001632209,0.000754297,0.00039434,0.00026172,0.000422256,0.001192516,0.003430439,0.00866623,0.010633591,0.009355281,0.008570449,0.008847068,0.009317132,0.009028807,0.01017335,0.010927484,0.010080435,0.01156537,0.01227939,0.010466997,0.008657962,0.00779765,0.006293559,0.00379891,0.002040794,0.000974266,0.000506494,0.000342274,0.000473748,0.001113927,0.003071546,0.007866416,0.009862758,0.008793201,0.008317898,0.008795248,0.009283486,0.008987874,0.009892065,0.010527986,0.009478896,0.01059356,0.010874763,0.009642952,0.007233033,0.00632655,0.005929345,0.004434913,0.002697294,0.001437561,0.000757896,0.000475974,0.000444328,0.000570912,0.001163751,0.002065901,0.003405151,0.005148006,0.006325171,0.007234951,0.008208023,0.008384405,0.008202481,0.008597574,0.00847605,0.009055395,0.009470005,0.00887058,0.006527897,0.005484385,0.005259651,0.004361597,0.002864359,0.001619806,0.000817252,0.000531234,0.000430192,0.000483524,0.000870424,0.001472419,0.002458584,0.003848274,0.005316597,0.006252481,0.007597112,0.007533017,0.007612775,0.007330692,0.007281055,0.007326917,0.006768856,0.005529926,0.004492277,0.003782894,0.002820263,0.001824541
UPPER WEST SIDE,0.001990636,0.001210313,0.00075736,0.000551814,0.000935066,0.001964219,0.004166497,0.007927388,0.009537616,0.008208731,0.006999027,0.006498219,0.00671423,0.006597588,0.007165049,0.008071768,0.007407274,0.008272843,0.008825166,0.007549013,0.006144635,0.005352221,0.004422743,0.002800525,0.001718234,0.000895441,0.000522654,0.00040398,0.000792718,0.001890047,0.004533391,0.009328108,0.010961705,0.009095535,0.007549216,0.006870803,0.007091691,0.006882589,0.00755836,0.008676417,0.007996479,0.008887551,0.009612296,0.00836764,0.006795818,0.006171662,0.00526474,0.003275628,0.00192693,0.001019398,0.000548969,0.000410482,0.000792718,0.001908844,0.004546091,0.009413456,0.011256663,0.00945237,0.007763093,0.007164033,0.007371408,0.007121461,0.007499227,0.008348437,0.007590975,0.009012524,0.009826681,0.008708422,0.006945177,0.006473834,0.005650227,0.003813014,0.002217011,0.001146201,0.000660734,0.000481402,0.000830414,0.001859769,0.004537048,0.00934345,0.010986395,0.009401263,0.007942324,0.007251108,0.007261675,0.007144322,0.007703655,0.008572475,0.007973821,0.009089947,0.009966997,0.008815818,0.007298659,0.006878525,0.006216165,0.004504128,0.002696178,0.001516956,0.000816494,0.000600889,0.000891275,0.001828983,0.004159588,0.008709336,0.010737058,0.009329835,0.008088228,0.007553077,0.007717371,0.007491098,0.00837455,0.008715229,0.007971484,0.009040161,0.009995243,0.00943967,0.007431761,0.0069466,0.007179274,0.006254165,0.00454186,0.002874787,0.001764269,0.001105135,0.00099528,0.001071341,0.001835844,0.00317345,0.005167,0.007204811,0.008280838,0.008494966,0.0090265,0.009034375,0.008669918,0.008678192,0.00846835,0.009550955,0.010381452,0.010327022,0.007870923,0.007567973,0.007647822,0.006870758,0.00509064,0.003385187,0.001903034,0.001195851,0.000973348,0.000967168,0.001609055,0.00247185,0.004202325,0.006247712,0.008026036,0.008680983,0.009318385,0.009371917,0.009062686,0.008609706,0.008570031,0.008649681,0.008351018,0.006966857,0.00588794,0.005104895,0.004428914,0.002976069
VAN CORTLANDT VILLAGE,0.005075678,0.003660405,0.002579834,0.00183271,0.00201573,0.002858125,0.004763541,0.008548049,0.011050162,0.008561838,0.006573687,0.005376534,0.005583372,0.006010837,0.006170039,0.006280353,0.005404112,0.005934369,0.005723771,0.006250267,0.006899613,0.00609984,0.005177217,0.004833741,0.003108837,0.002252653,0.001521826,0.001185871,0.00156194,0.002238864,0.004403768,0.00922372,0.011339735,0.008595684,0.006512262,0.005253684,0.005617218,0.00606474,0.006167532,0.006272831,0.006157504,0.006272831,0.006437048,0.007107705,0.007278189,0.006596251,0.005064396,0.00474223,0.003127641,0.002087183,0.001573222,0.00123476,0.001420287,0.00230405,0.004598071,0.008974261,0.011787257,0.008946682,0.006839442,0.005589639,0.005697446,0.005918073,0.006271578,0.006428273,0.005837845,0.006365595,0.006290381,0.006591237,0.007253118,0.006271578,0.005360237,0.005016761,0.003488667,0.002381771,0.001696071,0.001297438,0.001566954,0.002291514,0.004695849,0.009479447,0.011739622,0.008895286,0.006795567,0.005748842,0.006231464,0.006454598,0.006416991,0.00670155,0.006439555,0.006784285,0.006907135,0.007696879,0.007892435,0.007149072,0.0061036,0.005613457,0.003991346,0.002989749,0.002024505,0.001637154,0.001870317,0.002581087,0.004959097,0.009505772,0.0122774,0.009456883,0.006948502,0.006202632,0.005743828,0.00600833,0.006386906,0.006710325,0.006611294,0.006795567,0.007599102,0.007962635,0.00837255,0.00844275,0.008512949,0.008517964,0.007004345,0.005615775,0.004377254,0.003453591,0.002997294,0.0027673,0.003670055,0.005101672,0.006989586,0.008050999,0.007092898,0.006770662,0.00679649,0.007103968,0.007183912,0.007261396,0.007199901,0.007316742,0.008058379,0.008926696,0.009502295,0.009921694,0.009895866,0.010380451,0.008849212,0.007635289,0.005674811,0.004416611,0.003652837,0.003061249,0.003379796,0.004041489,0.004458428,0.006144637,0.00665997,0.006635371,0.006533289,0.006589865,0.006995735,0.00693178,0.006632912,0.006368481,0.006834617,0.006999425,0.00735487,0.007646358,0.007471711,0.006989586
VAN NEST-MORRIS PARK-WESTCHESTER SQUARE,0.003577892,0.002219842,0.001586508,0.001207015,0.001228592,0.002124651,0.003503009,0.006019845,0.007773888,0.007726928,0.007928731,0.008517643,0.0083793,0.008715639,0.009373088,0.009109093,0.008631872,0.009601545,0.007789119,0.006446298,0.005680967,0.004852175,0.004199803,0.004041153,0.002575219,0.001721044,0.001116901,0.000885906,0.001045826,0.001915232,0.003510624,0.006373954,0.008247302,0.008675025,0.008991057,0.009230937,0.00917763,0.009106555,0.010288186,0.009851579,0.009686582,0.010821252,0.008593795,0.007187515,0.005988115,0.005222784,0.004481567,0.004220111,0.00273387,0.001699467,0.001147362,0.000915098,0.001106748,0.002188112,0.003588046,0.006597334,0.008752446,0.008856521,0.009167477,0.008994865,0.00943401,0.009714505,0.01068037,0.010241225,0.009823656,0.010756523,0.00871437,0.00725859,0.006016038,0.005339551,0.004654179,0.004279763,0.002868406,0.00175912,0.001193054,0.000970943,0.001184169,0.002005346,0.003628661,0.006561796,0.008305686,0.008945366,0.008997403,0.009191592,0.009568546,0.009600276,0.010672755,0.010157457,0.010337685,0.011120785,0.009077363,0.007593661,0.006769946,0.0059805,0.005199938,0.004996865,0.003226322,0.002208419,0.00151924,0.001227322,0.001276821,0.00209419,0.003681967,0.006753446,0.008940289,0.009071017,0.009246167,0.00948224,0.009571084,0.009720851,0.01023361,0.010031806,0.009884578,0.011075094,0.009395934,0.008492259,0.007172284,0.006881636,0.006682371,0.006964135,0.006014601,0.004451801,0.003200315,0.002545309,0.002150562,0.002099507,0.002714665,0.004067016,0.005086883,0.006515195,0.006363273,0.005866415,0.006004639,0.006689531,0.007396838,0.006978431,0.006403122,0.00656376,0.006987148,0.007122881,0.006701984,0.006532628,0.006716927,0.00719137,0.006396895,0.005022129,0.003709626,0.003001074,0.00255029,0.002098261,0.002441953,0.003204051,0.003072054,0.00380053,0.004251314,0.004770587,0.004656023,0.004851529,0.005252502,0.005779247,0.005029601,0.004972319,0.005004696,0.005161598,0.004946169,0.004859,0.004654778,0.004819152
